"","p.geomean","stat.mean","p.val","q.val","set.size","exp1"
"GO:0048936 peripheral nervous system neuron axonogenesis",NA,NA,NA,NA,1,NA
"GO:0048937 lateral line nerve glial cell development",NA,NA,NA,NA,8,NA
"GO:0050428 3'-phosphoadenosine 5'-phosphosulfate biosynthetic process",NA,NA,NA,NA,2,NA
"GO:0050652 dermatan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process",NA,NA,NA,NA,1,NA
"GO:0050653 chondroitin sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process",NA,NA,NA,NA,2,NA
"GO:0050666 regulation of homocysteine metabolic process",NA,NA,NA,NA,2,NA
"GO:0050667 homocysteine metabolic process",NA,NA,NA,NA,9,NA
"GO:0050668 positive regulation of homocysteine metabolic process",NA,NA,NA,NA,1,NA
"GO:0050674 urothelial cell proliferation",NA,NA,NA,NA,1,NA
"GO:0050675 regulation of urothelial cell proliferation",NA,NA,NA,NA,1,NA
"GO:0050677 positive regulation of urothelial cell proliferation",NA,NA,NA,NA,1,NA
"GO:0050687 negative regulation of defense response to virus",NA,NA,NA,NA,7,NA
"GO:0050689 negative regulation of defense response to virus by host",NA,NA,NA,NA,3,NA
"GO:0050703 interleukin-1 alpha secretion",NA,NA,NA,NA,4,NA
"GO:0050705 regulation of interleukin-1 alpha secretion",NA,NA,NA,NA,3,NA
"GO:0050711 negative regulation of interleukin-1 secretion",NA,NA,NA,NA,4,NA
"GO:0050713 negative regulation of interleukin-1 beta secretion",NA,NA,NA,NA,2,NA
"GO:0050717 positive regulation of interleukin-1 alpha secretion",NA,NA,NA,NA,3,NA
"GO:0050720 interleukin-1 beta biosynthetic process",NA,NA,NA,NA,2,NA
"GO:0050722 regulation of interleukin-1 beta biosynthetic process",NA,NA,NA,NA,1,NA
"GO:0050725 positive regulation of interleukin-1 beta biosynthetic process",NA,NA,NA,NA,1,NA
"GO:0050746 regulation of lipoprotein metabolic process",NA,NA,NA,NA,8,NA
"GO:0050748 negative regulation of lipoprotein metabolic process",NA,NA,NA,NA,6,NA
"GO:0050751 fractalkine biosynthetic process",NA,NA,NA,NA,1,NA
"GO:0050752 regulation of fractalkine biosynthetic process",NA,NA,NA,NA,1,NA
"GO:0050754 positive regulation of fractalkine biosynthetic process",NA,NA,NA,NA,1,NA
"GO:0050756 fractalkine metabolic process",NA,NA,NA,NA,3,NA
"GO:0050757 thymidylate synthase biosynthetic process",NA,NA,NA,NA,1,NA
"GO:0050758 regulation of thymidylate synthase biosynthetic process",NA,NA,NA,NA,1,NA
"GO:0050760 negative regulation of thymidylate synthase biosynthetic process",NA,NA,NA,NA,1,NA
"GO:0050765 negative regulation of phagocytosis",NA,NA,NA,NA,7,NA
"GO:0050774 negative regulation of dendrite morphogenesis",NA,NA,NA,NA,4,NA
"GO:0050775 positive regulation of dendrite morphogenesis",NA,NA,NA,NA,9,NA
"GO:0050776 regulation of immune response",NA,NA,NA,NA,520,NA
"GO:0050779 RNA destabilization",NA,NA,NA,NA,4,NA
"GO:0050783 cocaine metabolic process",NA,NA,NA,NA,1,NA
"GO:0050789 regulation of biological process",NA,NA,NA,NA,8004,NA
"GO:0050790 regulation of catalytic activity",NA,NA,NA,NA,1422,NA
"GO:0050793 regulation of developmental process",NA,NA,NA,NA,1437,NA
"GO:0050794 regulation of cellular process",NA,NA,NA,NA,7597,NA
"GO:0050801 ion homeostasis",NA,NA,NA,NA,670,NA
"GO:0050822 peptide stabilization",NA,NA,NA,NA,1,NA
"GO:0050823 peptide antigen stabilization",NA,NA,NA,NA,1,NA
"GO:0050847 progesterone receptor signaling pathway",NA,NA,NA,NA,6,NA
"GO:0050849 negative regulation of calcium-mediated signaling",NA,NA,NA,NA,5,NA
"GO:0050855 regulation of B cell receptor signaling pathway",NA,NA,NA,NA,6,NA
"GO:0050859 negative regulation of B cell receptor signaling pathway",NA,NA,NA,NA,1,NA
"GO:0050861 positive regulation of B cell receptor signaling pathway",NA,NA,NA,NA,3,NA
"GO:0050862 positive regulation of T cell receptor signaling pathway",NA,NA,NA,NA,7,NA
"GO:0050877 neurological system process",NA,NA,NA,NA,1216,NA
"GO:0050878 regulation of body fluid levels",NA,NA,NA,NA,580,NA
"GO:0050882 voluntary musculoskeletal movement",NA,NA,NA,NA,1,NA
"GO:0050883 musculoskeletal movement, spinal reflex action",NA,NA,NA,NA,1,NA
"GO:0050893 sensory processing",NA,NA,NA,NA,3,NA
"GO:0050894 determination of affect",NA,NA,NA,NA,1,NA
"GO:0050896 response to stimulus",NA,NA,NA,NA,6376,NA
"GO:0050901 leukocyte tethering or rolling",NA,NA,NA,NA,9,NA
"GO:0050902 leukocyte adhesive activation",NA,NA,NA,NA,2,NA
"GO:0050904 diapedesis",NA,NA,NA,NA,1,NA
"GO:0050908 detection of light stimulus involved in visual perception",NA,NA,NA,NA,9,NA
"GO:0050915 sensory perception of sour taste",NA,NA,NA,NA,1,NA
"GO:0050916 sensory perception of sweet taste",NA,NA,NA,NA,5,NA
"GO:0050917 sensory perception of umami taste",NA,NA,NA,NA,5,NA
"GO:0050923 regulation of negative chemotaxis",NA,NA,NA,NA,4,NA
"GO:0050924 positive regulation of negative chemotaxis",NA,NA,NA,NA,1,NA
"GO:0050925 negative regulation of negative chemotaxis",NA,NA,NA,NA,2,NA
"GO:0050928 negative regulation of positive chemotaxis",NA,NA,NA,NA,1,NA
"GO:0050929 induction of negative chemotaxis",NA,NA,NA,NA,1,NA
"GO:0050932 regulation of pigment cell differentiation",NA,NA,NA,NA,7,NA
"GO:0050935 iridophore differentiation",NA,NA,NA,NA,8,NA
"GO:0050942 positive regulation of pigment cell differentiation",NA,NA,NA,NA,5,NA
"GO:0050955 thermoception",NA,NA,NA,NA,3,NA
"GO:0050957 equilibrioception",NA,NA,NA,NA,8,NA
"GO:0050961 detection of temperature stimulus involved in sensory perception",NA,NA,NA,NA,8,NA
"GO:0050962 detection of light stimulus involved in sensory perception",NA,NA,NA,NA,9,NA
"GO:0050965 detection of temperature stimulus involved in sensory perception of pain",NA,NA,NA,NA,8,NA
"GO:0050966 detection of mechanical stimulus involved in sensory perception of pain",NA,NA,NA,NA,6,NA
"GO:0050968 detection of chemical stimulus involved in sensory perception of pain",NA,NA,NA,NA,2,NA
"GO:0050973 detection of mechanical stimulus involved in equilibrioception",NA,NA,NA,NA,1,NA
"GO:0050975 sensory perception of touch",NA,NA,NA,NA,2,NA
"GO:0050983 deoxyhypusine biosynthetic process from spermidine",NA,NA,NA,NA,1,NA
"GO:0050992 dimethylallyl diphosphate biosynthetic process",NA,NA,NA,NA,2,NA
"GO:0050993 dimethylallyl diphosphate metabolic process",NA,NA,NA,NA,2,NA
"GO:0051001 negative regulation of nitric-oxide synthase activity",NA,NA,NA,NA,7,NA
"GO:0051005 negative regulation of lipoprotein lipase activity",NA,NA,NA,NA,5,NA
"GO:0051006 positive regulation of lipoprotein lipase activity",NA,NA,NA,NA,8,NA
"GO:0051012 microtubule sliding",NA,NA,NA,NA,1,NA
"GO:0051013 microtubule severing",NA,NA,NA,NA,4,NA
"GO:0051014 actin filament severing",NA,NA,NA,NA,5,NA
"GO:0051016 barbed-end actin filament capping",NA,NA,NA,NA,8,NA
"GO:0051024 positive regulation of immunoglobulin secretion",NA,NA,NA,NA,7,NA
"GO:0051025 negative regulation of immunoglobulin secretion",NA,NA,NA,NA,1,NA
"GO:0051026 chiasma assembly",NA,NA,NA,NA,5,NA
"GO:0051029 rRNA transport",NA,NA,NA,NA,5,NA
"GO:0051030 snRNA transport",NA,NA,NA,NA,3,NA
"GO:0051031 tRNA transport",NA,NA,NA,NA,1,NA
"GO:0051036 regulation of endosome size",NA,NA,NA,NA,1,NA
"GO:0051037 regulation of transcription during meiosis",NA,NA,NA,NA,1,NA
"GO:0051039 positive regulation of transcription during meiosis",NA,NA,NA,NA,1,NA
"GO:0051040 regulation of calcium-independent cell-cell adhesion",NA,NA,NA,NA,1,NA
"GO:0051041 positive regulation of calcium-independent cell-cell adhesion",NA,NA,NA,NA,1,NA
"GO:0051045 negative regulation of membrane protein ectodomain proteolysis",NA,NA,NA,NA,4,NA
"GO:0051049 regulation of transport",NA,NA,NA,NA,990,NA
"GO:0051066 dihydrobiopterin metabolic process",NA,NA,NA,NA,2,NA
"GO:0051081 nuclear envelope disassembly",NA,NA,NA,NA,2,NA
"GO:0051083 'de novo' cotranslational protein folding",NA,NA,NA,NA,2,NA
"GO:0051088 PMA-inducible membrane protein ectodomain proteolysis",NA,NA,NA,NA,3,NA
"GO:0051089 constitutive protein ectodomain proteolysis",NA,NA,NA,NA,1,NA
"GO:0051093 negative regulation of developmental process",NA,NA,NA,NA,536,NA
"GO:0051094 positive regulation of developmental process",NA,NA,NA,NA,688,NA
"GO:0051095 regulation of helicase activity",NA,NA,NA,NA,8,NA
"GO:0051096 positive regulation of helicase activity",NA,NA,NA,NA,5,NA
"GO:0051097 negative regulation of helicase activity",NA,NA,NA,NA,3,NA
"GO:0051102 DNA ligation involved in DNA recombination",NA,NA,NA,NA,1,NA
"GO:0051103 DNA ligation involved in DNA repair",NA,NA,NA,NA,6,NA
"GO:0051105 regulation of DNA ligation",NA,NA,NA,NA,1,NA
"GO:0051106 positive regulation of DNA ligation",NA,NA,NA,NA,1,NA
"GO:0051123 RNA polymerase II transcriptional preinitiation complex assembly",NA,NA,NA,NA,8,NA
"GO:0051124 synaptic growth at neuromuscular junction",NA,NA,NA,NA,6,NA
"GO:0051125 regulation of actin nucleation",NA,NA,NA,NA,4,NA
"GO:0051126 negative regulation of actin nucleation",NA,NA,NA,NA,1,NA
"GO:0051127 positive regulation of actin nucleation",NA,NA,NA,NA,1,NA
"GO:0051128 regulation of cellular component organization",NA,NA,NA,NA,1243,NA
"GO:0051132 NK T cell activation",NA,NA,NA,NA,5,NA
"GO:0051133 regulation of NK T cell activation",NA,NA,NA,NA,5,NA
"GO:0051135 positive regulation of NK T cell activation",NA,NA,NA,NA,5,NA
"GO:0051136 regulation of NK T cell differentiation",NA,NA,NA,NA,4,NA
"GO:0051138 positive regulation of NK T cell differentiation",NA,NA,NA,NA,4,NA
"GO:0051140 regulation of NK T cell proliferation",NA,NA,NA,NA,3,NA
"GO:0051142 positive regulation of NK T cell proliferation",NA,NA,NA,NA,3,NA
"GO:0051151 negative regulation of smooth muscle cell differentiation",NA,NA,NA,NA,9,NA
"GO:0051152 positive regulation of smooth muscle cell differentiation",NA,NA,NA,NA,5,NA
"GO:0051156 glucose 6-phosphate metabolic process",NA,NA,NA,NA,8,NA
"GO:0051160 L-xylitol catabolic process",NA,NA,NA,NA,1,NA
"GO:0051164 L-xylitol metabolic process",NA,NA,NA,NA,1,NA
"GO:0051171 regulation of nitrogen compound metabolic process",NA,NA,NA,NA,3420,NA
"GO:0051172 negative regulation of nitrogen compound metabolic process",NA,NA,NA,NA,917,NA
"GO:0051173 positive regulation of nitrogen compound metabolic process",NA,NA,NA,NA,1204,NA
"GO:0051174 regulation of phosphorus metabolic process",NA,NA,NA,NA,1230,NA
"GO:0051176 positive regulation of sulfur metabolic process",NA,NA,NA,NA,3,NA
"GO:0051177 meiotic sister chromatid cohesion",NA,NA,NA,NA,5,NA
"GO:0051179 localization",NA,NA,NA,NA,4166,NA
"GO:0051182 coenzyme transport",NA,NA,NA,NA,5,NA
"GO:0051189 prosthetic group metabolic process",NA,NA,NA,NA,7,NA
"GO:0051204 protein insertion into mitochondrial membrane",NA,NA,NA,NA,5,NA
"GO:0051231 spindle elongation",NA,NA,NA,NA,2,NA
"GO:0051234 establishment of localization",NA,NA,NA,NA,3381,NA
"GO:0051239 regulation of multicellular organismal process",NA,NA,NA,NA,1788,NA
"GO:0051240 positive regulation of multicellular organismal process",NA,NA,NA,NA,518,NA
"GO:0051246 regulation of protein metabolic process",NA,NA,NA,NA,1436,NA
"GO:0051247 positive regulation of protein metabolic process",NA,NA,NA,NA,883,NA
"GO:0051252 regulation of RNA metabolic process",NA,NA,NA,NA,2887,NA
"GO:0051253 negative regulation of RNA metabolic process",NA,NA,NA,NA,825,NA
"GO:0051254 positive regulation of RNA metabolic process",NA,NA,NA,NA,1057,NA
"GO:0051255 spindle midzone assembly",NA,NA,NA,NA,5,NA
"GO:0051256 spindle midzone assembly involved in mitosis",NA,NA,NA,NA,4,NA
"GO:0051257 spindle midzone assembly involved in meiosis",NA,NA,NA,NA,1,NA
"GO:0051276 chromosome organization",NA,NA,NA,NA,677,NA
"GO:0051280 negative regulation of release of sequestered calcium ion into cytosol",NA,NA,NA,NA,2,NA
"GO:0051284 positive regulation of sequestering of calcium ion",NA,NA,NA,NA,2,NA
"GO:0051290 protein heterotetramerization",NA,NA,NA,NA,6,NA
"GO:0051292 nuclear pore complex assembly",NA,NA,NA,NA,7,NA
"GO:0051295 establishment of meiotic spindle localization",NA,NA,NA,NA,4,NA
"GO:0051299 centrosome separation",NA,NA,NA,NA,6,NA
"GO:0051305 chromosome movement towards spindle pole",NA,NA,NA,NA,3,NA
"GO:0051306 mitotic sister chromatid separation",NA,NA,NA,NA,2,NA
"GO:0051307 meiotic chromosome separation",NA,NA,NA,NA,9,NA
"GO:0051308 male meiosis chromosome separation",NA,NA,NA,NA,1,NA
"GO:0051311 meiotic metaphase plate congression",NA,NA,NA,NA,1,NA
"GO:0051315 attachment of spindle microtubules to kinetochore involved in mitotic sister chromatid segregation",NA,NA,NA,NA,3,NA
"GO:0051326 telophase",NA,NA,NA,NA,1,NA
"GO:0051336 regulation of hydrolase activity",NA,NA,NA,NA,748,NA
"GO:0051338 regulation of transferase activity",NA,NA,NA,NA,654,NA
"GO:0051342 regulation of cyclic-nucleotide phosphodiesterase activity",NA,NA,NA,NA,3,NA
"GO:0051343 positive regulation of cyclic-nucleotide phosphodiesterase activity",NA,NA,NA,NA,2,NA
"GO:0051344 negative regulation of cyclic-nucleotide phosphodiesterase activity",NA,NA,NA,NA,2,NA
"GO:0051355 proprioception involved in equilibrioception",NA,NA,NA,NA,1,NA
"GO:0051365 cellular response to potassium ion starvation",NA,NA,NA,NA,1,NA
"GO:0051386 regulation of nerve growth factor receptor signaling pathway",NA,NA,NA,NA,7,NA
"GO:0051387 negative regulation of nerve growth factor receptor signaling pathway",NA,NA,NA,NA,4,NA
"GO:0051388 positive regulation of nerve growth factor receptor signaling pathway",NA,NA,NA,NA,1,NA
"GO:0051389 inactivation of MAPKK activity",NA,NA,NA,NA,1,NA
"GO:0051394 regulation of nerve growth factor receptor activity",NA,NA,NA,NA,1,NA
"GO:0051409 response to nitrosative stress",NA,NA,NA,NA,9,NA
"GO:0051410 detoxification of nitrogen compound",NA,NA,NA,NA,5,NA
"GO:0051414 response to cortisol stimulus",NA,NA,NA,NA,4,NA
"GO:0051447 negative regulation of meiotic cell cycle",NA,NA,NA,NA,1,NA
"GO:0051450 myoblast proliferation",NA,NA,NA,NA,7,NA
"GO:0051451 myoblast migration",NA,NA,NA,NA,3,NA
"GO:0051454 intracellular pH elevation",NA,NA,NA,NA,2,NA
"GO:0051458 corticotropin secretion",NA,NA,NA,NA,6,NA
"GO:0051459 regulation of corticotropin secretion",NA,NA,NA,NA,6,NA
"GO:0051460 negative regulation of corticotropin secretion",NA,NA,NA,NA,1,NA
"GO:0051461 positive regulation of corticotropin secretion",NA,NA,NA,NA,5,NA
"GO:0051462 regulation of cortisol secretion",NA,NA,NA,NA,3,NA
"GO:0051463 negative regulation of cortisol secretion",NA,NA,NA,NA,1,NA
"GO:0051464 positive regulation of cortisol secretion",NA,NA,NA,NA,2,NA
"GO:0051466 positive regulation of corticotropin-releasing hormone secretion",NA,NA,NA,NA,2,NA
"GO:0051481 reduction of cytosolic calcium ion concentration",NA,NA,NA,NA,6,NA
"GO:0051488 activation of anaphase-promoting complex activity",NA,NA,NA,NA,7,NA
"GO:0051490 negative regulation of filopodium assembly",NA,NA,NA,NA,2,NA
"GO:0051497 negative regulation of stress fiber assembly",NA,NA,NA,NA,6,NA
"GO:0051503 adenine nucleotide transport",NA,NA,NA,NA,4,NA
"GO:0051531 NFAT protein import into nucleus",NA,NA,NA,NA,7,NA
"GO:0051532 regulation of NFAT protein import into nucleus",NA,NA,NA,NA,6,NA
"GO:0051533 positive regulation of NFAT protein import into nucleus",NA,NA,NA,NA,2,NA
"GO:0051534 negative regulation of NFAT protein import into nucleus",NA,NA,NA,NA,4,NA
"GO:0051541 elastin metabolic process",NA,NA,NA,NA,4,NA
"GO:0051542 elastin biosynthetic process",NA,NA,NA,NA,2,NA
"GO:0051543 regulation of elastin biosynthetic process",NA,NA,NA,NA,1,NA
"GO:0051545 negative regulation of elastin biosynthetic process",NA,NA,NA,NA,1,NA
"GO:0051546 keratinocyte migration",NA,NA,NA,NA,8,NA
"GO:0051547 regulation of keratinocyte migration",NA,NA,NA,NA,5,NA
"GO:0051549 positive regulation of keratinocyte migration",NA,NA,NA,NA,5,NA
"GO:0051552 flavone metabolic process",NA,NA,NA,NA,3,NA
"GO:0051560 mitochondrial calcium ion homeostasis",NA,NA,NA,NA,9,NA
"GO:0051561 elevation of mitochondrial calcium ion concentration",NA,NA,NA,NA,5,NA
"GO:0051562 reduction of mitochondrial calcium ion concentration",NA,NA,NA,NA,1,NA
"GO:0051563 smooth endoplasmic reticulum calcium ion homeostasis",NA,NA,NA,NA,2,NA
"GO:0051570 regulation of histone H3-K9 methylation",NA,NA,NA,NA,8,NA
"GO:0051572 negative regulation of histone H3-K4 methylation",NA,NA,NA,NA,2,NA
"GO:0051573 negative regulation of histone H3-K9 methylation",NA,NA,NA,NA,6,NA
"GO:0051574 positive regulation of histone H3-K9 methylation",NA,NA,NA,NA,2,NA
"GO:0051580 regulation of neurotransmitter uptake",NA,NA,NA,NA,9,NA
"GO:0051581 negative regulation of neurotransmitter uptake",NA,NA,NA,NA,2,NA
"GO:0051582 positive regulation of neurotransmitter uptake",NA,NA,NA,NA,3,NA
"GO:0051583 dopamine uptake involved in synaptic transmission",NA,NA,NA,NA,8,NA
"GO:0051584 regulation of dopamine uptake involved in synaptic transmission",NA,NA,NA,NA,7,NA
"GO:0051585 negative regulation of dopamine uptake involved in synaptic transmission",NA,NA,NA,NA,1,NA
"GO:0051586 positive regulation of dopamine uptake involved in synaptic transmission",NA,NA,NA,NA,3,NA
"GO:0051589 negative regulation of neurotransmitter transport",NA,NA,NA,NA,7,NA
"GO:0051590 positive regulation of neurotransmitter transport",NA,NA,NA,NA,9,NA
"GO:0051593 response to folic acid",NA,NA,NA,NA,8,NA
"GO:0051594 detection of glucose",NA,NA,NA,NA,4,NA
"GO:0051595 response to methylglyoxal",NA,NA,NA,NA,1,NA
"GO:0051597 response to methylmercury",NA,NA,NA,NA,5,NA
"GO:0051598 meiotic recombination checkpoint",NA,NA,NA,NA,1,NA
"GO:0051599 response to hydrostatic pressure",NA,NA,NA,NA,3,NA
"GO:0051601 exocyst localization",NA,NA,NA,NA,3,NA
"GO:0051608 histamine transport",NA,NA,NA,NA,8,NA
"GO:0051610 serotonin uptake",NA,NA,NA,NA,3,NA
"GO:0051611 regulation of serotonin uptake",NA,NA,NA,NA,2,NA
"GO:0051612 negative regulation of serotonin uptake",NA,NA,NA,NA,2,NA
"GO:0051615 histamine uptake",NA,NA,NA,NA,1,NA
"GO:0051620 norepinephrine uptake",NA,NA,NA,NA,1,NA
"GO:0051621 regulation of norepinephrine uptake",NA,NA,NA,NA,1,NA
"GO:0051622 negative regulation of norepinephrine uptake",NA,NA,NA,NA,1,NA
"GO:0051639 actin filament network formation",NA,NA,NA,NA,1,NA
"GO:0051641 cellular localization",NA,NA,NA,NA,2038,NA
"GO:0051643 endoplasmic reticulum localization",NA,NA,NA,NA,2,NA
"GO:0051645 Golgi localization",NA,NA,NA,NA,8,NA
"GO:0051649 establishment of localization in cell",NA,NA,NA,NA,1806,NA
"GO:0051657 maintenance of organelle location",NA,NA,NA,NA,7,NA
"GO:0051658 maintenance of nucleus location",NA,NA,NA,NA,1,NA
"GO:0051659 maintenance of mitochondrion location",NA,NA,NA,NA,2,NA
"GO:0051660 establishment of centrosome localization",NA,NA,NA,NA,1,NA
"GO:0051661 maintenance of centrosome location",NA,NA,NA,NA,2,NA
"GO:0051664 nuclear pore localization",NA,NA,NA,NA,1,NA
"GO:0051665 membrane raft localization",NA,NA,NA,NA,4,NA
"GO:0051674 localization of cell",NA,NA,NA,NA,907,NA
"GO:0051683 establishment of Golgi localization",NA,NA,NA,NA,3,NA
"GO:0051684 maintenance of Golgi location",NA,NA,NA,NA,2,NA
"GO:0051685 maintenance of ER location",NA,NA,NA,NA,1,NA
"GO:0051704 multi-organism process",NA,NA,NA,NA,1348,NA
"GO:0051707 response to other organism",NA,NA,NA,NA,547,NA
"GO:0051708 intracellular protein transport in other organism involved in symbiotic interaction",NA,NA,NA,NA,5,NA
"GO:0051709 regulation of killing of cells of other organism",NA,NA,NA,NA,5,NA
"GO:0051712 positive regulation of killing of cells of other organism",NA,NA,NA,NA,4,NA
"GO:0051715 cytolysis in other organism",NA,NA,NA,NA,2,NA
"GO:0051716 cellular response to stimulus",NA,NA,NA,NA,4947,NA
"GO:0051725 protein de-ADP-ribosylation",NA,NA,NA,NA,2,NA
"GO:0051726 regulation of cell cycle",NA,NA,NA,NA,737,NA
"GO:0051754 meiotic sister chromatid cohesion, centromeric",NA,NA,NA,NA,1,NA
"GO:0051764 actin crosslink formation",NA,NA,NA,NA,6,NA
"GO:0051771 negative regulation of nitric-oxide synthase biosynthetic process",NA,NA,NA,NA,4,NA
"GO:0051775 response to redox state",NA,NA,NA,NA,7,NA
"GO:0051782 negative regulation of cell division",NA,NA,NA,NA,7,NA
"GO:0051788 response to misfolded protein",NA,NA,NA,NA,7,NA
"GO:0051790 short-chain fatty acid biosynthetic process",NA,NA,NA,NA,3,NA
"GO:0051791 medium-chain fatty acid metabolic process",NA,NA,NA,NA,3,NA
"GO:0051792 medium-chain fatty acid biosynthetic process",NA,NA,NA,NA,1,NA
"GO:0051793 medium-chain fatty acid catabolic process",NA,NA,NA,NA,1,NA
"GO:0051794 regulation of catagen",NA,NA,NA,NA,2,NA
"GO:0051795 positive regulation of catagen",NA,NA,NA,NA,2,NA
"GO:0051798 positive regulation of hair follicle development",NA,NA,NA,NA,8,NA
"GO:0051799 negative regulation of hair follicle development",NA,NA,NA,NA,2,NA
"GO:0051801 cytolysis in other organism involved in symbiotic interaction",NA,NA,NA,NA,2,NA
"GO:0051805 evasion or tolerance of immune response of other organism involved in symbiotic interaction",NA,NA,NA,NA,1,NA
"GO:0051807 evasion or tolerance of defense response of other organism involved in symbiotic interaction",NA,NA,NA,NA,1,NA
"GO:0051818 disruption of cells of other organism involved in symbiotic interaction",NA,NA,NA,NA,7,NA
"GO:0051821 dissemination or transmission of organism from other organism involved in symbiotic interaction",NA,NA,NA,NA,1,NA
"GO:0051823 regulation of synapse structural plasticity",NA,NA,NA,NA,8,NA
"GO:0051825 adhesion to other organism involved in symbiotic interaction",NA,NA,NA,NA,8,NA
"GO:0051832 avoidance of defenses of other organism involved in symbiotic interaction",NA,NA,NA,NA,3,NA
"GO:0051834 evasion or tolerance of defenses of other organism involved in symbiotic interaction",NA,NA,NA,NA,3,NA
"GO:0051835 positive regulation of synapse structural plasticity",NA,NA,NA,NA,4,NA
"GO:0051852 disruption by host of symbiont cells",NA,NA,NA,NA,5,NA
"GO:0051856 adhesion to symbiont",NA,NA,NA,NA,3,NA
"GO:0051873 killing by host of symbiont cells",NA,NA,NA,NA,5,NA
"GO:0051877 pigment granule aggregation in cell center",NA,NA,NA,NA,3,NA
"GO:0051883 killing of cells in other organism involved in symbiotic interaction",NA,NA,NA,NA,7,NA
"GO:0051884 regulation of anagen",NA,NA,NA,NA,1,NA
"GO:0051885 positive regulation of anagen",NA,NA,NA,NA,1,NA
"GO:0051890 regulation of cardioblast differentiation",NA,NA,NA,NA,9,NA
"GO:0051891 positive regulation of cardioblast differentiation",NA,NA,NA,NA,5,NA
"GO:0051892 negative regulation of cardioblast differentiation",NA,NA,NA,NA,1,NA
"GO:0051895 negative regulation of focal adhesion assembly",NA,NA,NA,NA,7,NA
"GO:0051901 positive regulation of mitochondrial depolarization",NA,NA,NA,NA,6,NA
"GO:0051902 negative regulation of mitochondrial depolarization",NA,NA,NA,NA,2,NA
"GO:0051919 positive regulation of fibrinolysis",NA,NA,NA,NA,4,NA
"GO:0051933 amino acid uptake involved in synaptic transmission",NA,NA,NA,NA,2,NA
"GO:0051934 catecholamine uptake involved in synaptic transmission",NA,NA,NA,NA,8,NA
"GO:0051935 L-glutamate uptake involved in synaptic transmission",NA,NA,NA,NA,2,NA
"GO:0051938 L-glutamate import",NA,NA,NA,NA,7,NA
"GO:0051939 gamma-aminobutyric acid import",NA,NA,NA,NA,1,NA
"GO:0051940 regulation of catecholamine uptake involved in synaptic transmission",NA,NA,NA,NA,7,NA
"GO:0051944 positive regulation of catecholamine uptake involved in synaptic transmission",NA,NA,NA,NA,3,NA
"GO:0051945 negative regulation of catecholamine uptake involved in synaptic transmission",NA,NA,NA,NA,1,NA
"GO:0051956 negative regulation of amino acid transport",NA,NA,NA,NA,8,NA
"GO:0051957 positive regulation of amino acid transport",NA,NA,NA,NA,9,NA
"GO:0051958 methotrexate transport",NA,NA,NA,NA,1,NA
"GO:0051961 negative regulation of nervous system development",NA,NA,NA,NA,6,NA
"GO:0051964 negative regulation of synapse assembly",NA,NA,NA,NA,5,NA
"GO:0051967 negative regulation of synaptic transmission, glutamatergic",NA,NA,NA,NA,8,NA
"GO:0051973 positive regulation of telomerase activity",NA,NA,NA,NA,5,NA
"GO:0051974 negative regulation of telomerase activity",NA,NA,NA,NA,7,NA
"GO:0051977 lysophospholipid transport",NA,NA,NA,NA,1,NA
"GO:0051984 positive regulation of chromosome segregation",NA,NA,NA,NA,2,NA
"GO:0051987 positive regulation of attachment of spindle microtubules to kinetochore",NA,NA,NA,NA,1,NA
"GO:0051988 regulation of attachment of spindle microtubules to kinetochore",NA,NA,NA,NA,8,NA
"GO:0052026 modulation by symbiont of host transcription",NA,NA,NA,NA,1,NA
"GO:0052027 modulation by symbiont of host signal transduction pathway",NA,NA,NA,NA,1,NA
"GO:0052031 modulation by symbiont of host defense response",NA,NA,NA,NA,5,NA
"GO:0052033 pathogen-associated molecular pattern dependent induction by symbiont of host innate immune response",NA,NA,NA,NA,2,NA
"GO:0052063 induction by symbiont of defense-related host nitric oxide production",NA,NA,NA,NA,1,NA
"GO:0052066 entry of symbiont into host cell by promotion of host phagocytosis",NA,NA,NA,NA,1,NA
"GO:0052097 interspecies quorum sensing",NA,NA,NA,NA,1,NA
"GO:0052106 quorum sensing involved in interaction with host",NA,NA,NA,NA,1,NA
"GO:0052163 modulation by symbiont of defense-related host nitric oxide production",NA,NA,NA,NA,1,NA
"GO:0052166 positive regulation by symbiont of host innate immune response",NA,NA,NA,NA,2,NA
"GO:0052167 modulation by symbiont of host innate immune response",NA,NA,NA,NA,2,NA
"GO:0052169 pathogen-associated molecular pattern dependent modulation by symbiont of host innate immune response",NA,NA,NA,NA,2,NA
"GO:0052173 response to defenses of other organism involved in symbiotic interaction",NA,NA,NA,NA,9,NA
"GO:0052190 modulation by symbiont of host phagocytosis",NA,NA,NA,NA,1,NA
"GO:0052191 positive regulation by symbiont of host phagocytosis",NA,NA,NA,NA,1,NA
"GO:0052200 response to host defenses",NA,NA,NA,NA,9,NA
"GO:0052231 modulation of phagocytosis in other organism involved in symbiotic interaction",NA,NA,NA,NA,1,NA
"GO:0052250 modulation of signal transduction in other organism involved in symbiotic interaction",NA,NA,NA,NA,1,NA
"GO:0052251 induction by organism of defense response of other organism involved in symbiotic interaction",NA,NA,NA,NA,3,NA
"GO:0052255 modulation by organism of defense response of other organism involved in symbiotic interaction",NA,NA,NA,NA,5,NA
